"date","steps","floors","rest_hr","exercise_minutes","stand_minutes","walk_hr","run_start_time","run_distance","mi_min_pace","run_duration","run_active_duration","run_avg_hr","max_heartrate","mi_min_max_pace","strava_elev_gain","sleep_start_time","sleep_end_time","sleep_duration","sleep_efficienty","asleep_min","awake_min","time_in_bed","hours_asleep","sleep_start_hour","sleep_end_hour","awake_pct","month","day","week","year","mo_yr","steps_yesterday","steps_7_day_avg","steps_14_day_avg","steps_30_day_avg","steps_100_day_avg","steps_200_day_avg","floors_yesterday","floors7dayAvg","floors14dayAvg","floors30dayAvg","floors100dayAvg","floors200dayAvg","rest_hr_yesterday","rest_hr_7_day_avg","rest_hr_14_day_avg","rest_hr_30_day_avg"
2019-09-04,13374,39,57,NA,NA,NA,"08:12:31",2.34664793245,8.48735342780232,23.6333333333333,20.0416666666667,148.8,174,4.78970634629705,164.370084,"21:44:00","06:33:00",529,97,504,16,529,8.4,"9pm","6am",0.0317460317460317,"September","Wednesday",2019-09-01,2019,"September 2019",13136,12252.2857142857,11094.0714285714,10370.2666666667,NA,NA,40,24.1428571428571,22.3571428571429,21.0666666666667,20.02,25.335,57,58,58.9285714285714,62.5666666666667
2019-09-05,12228,36,57,NA,NA,NA,"11:33:01",2.3535636304,8.57782986569583,24.0333333333333,20.325,155.8,182,4.7056764103971,163.713916,"19:31:30","06:36:00",664,90,591,64,664,9.85,"7pm","6am",0.1082910321489,"September","Thursday",2019-09-01,2019,"September 2019",13374,12216.1428571429,11311.5714285714,10521.5,NA,NA,39,24.4285714285714,24,21.8666666666667,20.41,25.295,57,57.7142857142857,58.5714285714286,62.2333333333333
2019-09-06,18454,39,58,NA,NA,NA,"08:35:01",2.36829700535,8.45850174874397,23.9,20.15,155,179,4.96710287764138,163.385832,"23:51:00","06:26:30",395,97,382,10,395,6.36666666666667,"11pm","6am",0.0261780104712042,"September","Friday",2019-09-01,2019,"September 2019",12228,11439.2857142857,11363.5,10682.7666666667,NA,NA,36,24.8571428571429,24.7142857142857,22.6666666666667,20.77,25.365,57,57.2857142857143,58.2142857142857,61.9
2019-09-07,14327,23,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:48:30","07:08:30",500,95,474,26,500,7.9,"10pm","7am",0.0548523206751055,"September","Saturday",2019-09-01,2019,"September 2019",18454,11557.2857142857,12377.1428571429,10964.7666666667,NA,NA,39,26.1428571428571,27.2857142857143,22.9333333333333,21.16,25.29,58,57.1428571428571,58,61.6333333333333
2019-09-08,4072,8,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:46:00","08:46:00",540,97,521,16,540,8.68333333333333,"11pm","8am",0.0307101727447217,"September","Sunday",2019-09-08,2019,"September 2019",14327,11700.7142857143,12952.8571428571,11113.1666666667,NA,NA,23,26.4285714285714,28.0714285714286,23.5666666666667,21.32,25.135,59,57.1428571428571,58,61.3333333333333
2019-09-09,14000,44,58,NA,NA,NA,"16:54:19",2.25354534255,8.56519904104826,23.5,19.4333333333333,161.7,178,NA,179.790032,NA,NA,NA,85,90,16,106,NA,NA,NA,0.177777777777778,"September","Monday",2019-09-08,2019,"September 2019",4072,11540.5714285714,12710.9285714286,10915.6666666667,NA,NA,8,27,27.2857142857143,23.2666666666667,21.31,24.925,59,57.5714285714286,58.0714285714286,61.0333333333333
2019-09-09,14000,44,58,NA,NA,NA,"16:54:19",2.25354534255,8.56519904104826,23.5,19.4333333333333,161.7,178,NA,179.790032,"00:33:00","06:30:30",357,93,332,25,357,5.53333333333333,"12am","6am",0.0753012048192771,"September","Monday",2019-09-08,2019,"September 2019",14000,12798.7142857143,12716.7857142857,11012.7333333333,NA,NA,44,32.7142857142857,28.5,23.7666666666667,21.56,24.96,58,57.8571428571429,58.0714285714286,60.7666666666667
2019-09-10,13043,39,57,NA,NA,NA,"10:19:08",2.34389235185,8.45800666061819,24.2166666666667,19.9583333333333,160.1,176,5.25928539985558,157.152236,"23:06:00","06:21:30",435,92,398,36,435,6.63333333333333,"11pm","6am",0.0904522613065327,"September","Tuesday",2019-09-08,2019,"September 2019",14000,12922.1428571429,12587.2142857143,11109.8,NA,NA,44,33.2857142857143,28.7142857142857,24.2666666666667,21.74,25.14,58,58,58,60.5
2019-09-11,13729,42,57,NA,NA,NA,"08:10:14",2.3423699676,8.24034000913421,22.2,19.3666666666667,160.85,182,4.39710746545303,163.057748,"22:11:00","06:05:00",474,95,450,24,474,7.5,"10pm","6am",0.0533333333333333,"September","Wednesday",2019-09-08,2019,"September 2019",13043,12874.8571428571,12545.5,11230.3666666667,NA,NA,39,33.2857142857143,28.8571428571429,24.7666666666667,22.1,25.325,57,58,57.8571428571429,60.2
2019-09-12,13116,37,58,NA,NA,NA,"10:41:08",2.3340780832,8.77722840781273,26.0333333333333,20.7,157.8,178,4.39710746545303,171.587932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September","Thursday",2019-09-08,2019,"September 2019",13729,13089.2857142857,12264.2857142857,11510.1333333333,NA,NA,42,34.1428571428571,29.5,26.1,22.38,25.47,57,58,57.6428571428571,59.9
2019-09-13,17546,35,58,NA,NA,NA,"17:16:15",2.0757925732,8.39151089702487,20.0166666666667,17.475,156.75,179,4.06399326352477,184.055124,"22:18:00","06:28:00",490,95,461,22,490,7.68333333333333,"10pm","6am",0.0477223427331887,"September","Friday",2019-09-08,2019,"September 2019",13116,12326.7142857143,11942,11643,NA,NA,37,33.8571428571429,30,26.4333333333333,22.45,25.555,58,58,57.5714285714286,59.6666666666667
2019-09-14,6607,9,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:33:30","08:54:30",621,96,594,27,621,9.9,"10pm","8am",0.0454545454545455,"September","Saturday",2019-09-08,2019,"September 2019",17546,12786.5714285714,12243.6428571429,11603.9,NA,NA,35,35.5714285714286,31,26.3333333333333,22.73,25.5,58,57.8571428571429,57.5,59.4333333333333
2019-09-15,3035,4,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:56:00","09:43:30",587,95,553,30,587,9.21666666666667,"11pm","9am",0.054249547920434,"September","Sunday",2019-09-15,2019,"September 2019",6607,13148.7142857143,12344.6428571429,11485,NA,NA,9,35.7142857142857,31.3571428571429,26.5333333333333,22.65,25.305,60,58,57.7857142857143,59.2
2019-09-16,13699,38,57,NA,NA,NA,"09:59:41",2.21974569495,8.24273549078176,22.4,18.3916666666667,156.65,174,4.7056764103971,148.622052,"21:59:30","06:24:00",504,91,459,45,504,7.65,"9pm","6am",0.0980392156862745,"September","Monday",2019-09-15,2019,"September 2019",3035,11582.2857142857,12190.5,11429.5,NA,NA,4,30,31.3571428571429,26.0666666666667,22.59,25.22,59,58.1428571428571,58,59
2019-09-17,14351,40,58,NA,NA,NA,"10:14:58",2.918862826,8.66620597674323,31.7,25.5916666666667,158.3,173,4.39710746545303,215.879272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September","Tuesday",2019-09-15,2019,"September 2019",13699,11539.2857142857,12230.7142857143,11398.9,NA,NA,38,29.1428571428571,31.2142857142857,26.1666666666667,22.95,25.385,57,58,58,58.7333333333333
2019-09-18,14238,44,57,NA,NA,NA,"08:46:19",2.66899998295,8.59459955768738,27.0166666666667,23.0916666666667,157.75,174,5.06082179986103,189.960636,"22:55:00","06:13:30",438,96,422,16,438,7.03333333333333,"10pm","6am",0.037914691943128,"September","Wednesday",2019-09-15,2019,"September 2019",14351,11726.1428571429,12300.5,11617.6,NA,NA,40,29.2857142857143,31.2857142857143,26.8666666666667,23.34,25.45,58,58.1428571428571,58.0714285714286,58.5666666666667
2019-09-19,12519,37,58,NA,NA,NA,"10:49:05",2.6441670181,8.5738922488223,27.4166666666667,22.8333333333333,164.85,184,4.47039258987724,182.08662,"22:12:30","06:26:30",494,93,459,34,494,7.65,"10pm","6am",0.0740740740740741,"September","Thursday",2019-09-15,2019,"September 2019",14238,11798.8571428571,12444.0714285714,11837.8666666667,NA,NA,44,29.5714285714286,31.8571428571429,27.8,23.31,25.49,57,58.1428571428571,58.0714285714286,58.4
2019-09-20,16115,40,58,NA,NA,NA,"08:40:16",1.8985309767,7.83881473343531,21.6,14.8833333333333,162.5,181,6.70558888481586,158.792656,"21:36:30","03:29:30",353,96,339,13,353,5.65,"9pm","3am",0.0383480825958702,"September","Friday",2019-09-15,2019,"September 2019",12519,11713.5714285714,12020.1428571429,11910.8666666667,NA,NA,37,29.5714285714286,31.7142857142857,28.5,22.97,25.495,58,58.1428571428571,58.0714285714286,58.2666666666667
2019-09-21,14323,26,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:39:00","08:26:30",587,97,567,20,587,9.45,"10pm","8am",0.0352733686067019,"September","Saturday",2019-09-15,2019,"September 2019",16115,11509.1428571429,12147.8571428571,12064.6666666667,NA,NA,40,30.2857142857143,32.9285714285714,28.9666666666667,23.15,25.455,58,58.1428571428571,58,58.1333333333333
2019-09-22,6194,3,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:02:00","08:43:30",521,92,473,39,521,7.88333333333333,"12am","8am",0.0824524312896406,"September","Sunday",2019-09-22,2019,"September 2019",14323,12611.4285714286,12880.0714285714,12400,NA,NA,26,32.7142857142857,34.2142857142857,29.7333333333333,23.16,25.415,59,58,58,58.0666666666667
2019-09-23,10046,20,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:49:00","06:00:30",491,95,466,24,491,7.76666666666667,"9pm","6am",0.0515021459227468,"September","Monday",2019-09-22,2019,"September 2019",6194,13062.7142857143,12322.5,12397.5666666667,NA,NA,3,32.5714285714286,31.2857142857143,29.4333333333333,23.16,25.155,57,57.7142857142857,57.9285714285714,58
2019-09-24,13562,38,55,NA,NA,NA,"09:39:53",2.3303993992,7.78166270937923,22.7666666666667,18.1333333333333,163.5,181,6.38627512839606,162.40158,"22:10:00","06:24:30",494,97,479,14,494,7.98333333333333,"10pm","6am",0.0292275574112735,"September","Tuesday",2019-09-22,2019,"September 2019",10046,12540.8571428571,12040.0714285714,12483.8,NA,NA,20,30,29.5714285714286,29.4666666666667,23.33,25.055,55,57.4285714285714,57.7142857142857,57.9
2019-09-25,12289,31,56,NA,NA,NA,"12:07:00",2.27961489385,7.88172617564451,21.4333333333333,17.9666666666667,156.45,181,6.8775270613496,140.091868,"22:25:00","06:24:00",479,94,448,30,479,7.46666666666667,"10pm","6am",0.0669642857142857,"September","Wednesday",2019-09-22,2019,"September 2019",13562,12428.1428571429,12077.1428571429,12471.9333333333,NA,NA,38,29.7142857142857,29.5,29.8333333333333,23.55,25.175,55,57,57.5714285714286,57.8
2019-09-26,12960,37,56,NA,NA,NA,"11:47:30",2.18792221405,7.74733917280187,23.9166666666667,16.95,164.15,183,6.54203793640572,159.776908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September","Thursday",2019-09-22,2019,"September 2019",12289,12149.7142857143,11974.2857142857,12354.4333333333,NA,NA,31,27.8571428571429,28.7142857142857,29.5,23.59,25.325,56,56.8571428571429,57.5,57.7
2019-09-27,18276,29,58,NA,NA,NA,"09:17:46",2.0506612871,7.67998286200998,21.0166666666667,15.75,164.5,178,6.38627512839606,138.123364,"21:47:30","06:32:30",525,94,484,30,525,8.06666666666667,"9pm","6am",0.0619834710743802,"September","Friday",2019-09-22,2019,"September 2019",12960,12212.7142857143,11963.1428571429,12332.2,NA,NA,37,27.8571428571429,28.7142857142857,29.5,20.41,25.315,56,56.5714285714286,57.3571428571429,57.6
2019-09-28,3917,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,74,6,80,NA,NA,NA,0.0810810810810811,"September","Saturday",2019-09-22,2019,"September 2019",18276,12521.4285714286,12015.2857142857,12352.5333333333,NA,NA,29,26.2857142857143,28.2857142857143,29.3666666666667,20.6,25.21,58,56.5714285714286,57.3571428571429,57.5333333333333
2019-09-28,3917,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:50:30","07:27:00",576,96,554,22,576,9.23333333333333,"9pm","7am",0.0397111913357401,"September","Saturday",2019-09-22,2019,"September 2019",3917,11034.8571428571,11823.1428571429,11895.5,NA,NA,1,22.7142857142857,27.7142857142857,28.4,20.24,25.085,59,56.5714285714286,57.2857142857143,57.5333333333333
2019-09-29,8174,11,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:30:30","09:46:30",676,88,592,80,676,9.86666666666667,"10pm","9am",0.135135135135135,"September","Sunday",2019-09-29,2019,"September 2019",3917,10709.5714285714,11886.1428571429,11581.9666666667,NA,NA,1,22.4285714285714,27.5,27.7333333333333,20.21,24.875,59,56.8571428571429,57.2857142857143,57.5333333333333
2019-09-30,15090,46,58,NA,NA,NA,"09:04:06",2.22718353765,7.66242502686185,21.9166666666667,17.0666666666667,166.1,179,6.54203793640572,159.776908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September","Monday",2019-09-29,2019,"September 2019",8174,10442.1428571429,11491.5,11681.3333333333,NA,NA,11,21.1428571428571,25.5714285714286,27.9666666666667,20.3,24.805,58,57.2857142857143,57.3571428571429,57.6
2019-10-01,12939,40,58,NA,NA,NA,"09:59:10",2.3592157064,7.39688681837151,21.85,17.45,162.7,179,6.38627512839606,138.451448,"23:11:30","05:56:30",405,95,382,20,405,6.36666666666667,"11pm","5am",0.0523560209424084,"October","Tuesday",2019-09-29,2019,"October 2019",15090,10660.4285714286,11544.2857142857,12011.2333333333,NA,NA,46,22.2857142857143,26,29.3666666666667,20.74,24.9,58,57.7142857142857,57.3571428571429,57.6666666666667
2019-10-02,6167,24,58,NA,NA,NA,"08:55:22",2.26084619175,7.79919159759988,22.3666666666667,17.6333333333333,161,180,6.70558888481586,148.950136,NA,NA,NA,96,102,4,106,NA,NA,NA,0.0392156862745098,"October","Wednesday",2019-09-29,2019,"October 2019",12939,10753.2857142857,11451.5,12004.6666666667,NA,NA,40,23.5714285714286,25.7142857142857,29.3666666666667,20.92,25.03,58,58,57.4285714285714,57.7
2019-10-02,6167,24,58,NA,NA,NA,"08:55:22",2.26084619175,7.79919159759988,22.3666666666667,17.6333333333333,161,180,6.70558888481586,148.950136,"22:27:00","06:34:30",487,95,456,23,487,7.6,"10pm","6am",0.0504385964912281,"October","Wednesday",2019-09-29,2019,"October 2019",6167,9782.85714285714,10997.7857142857,11764.4333333333,NA,NA,24,21.7142857142857,24.7857142857143,28.8666666666667,20.87,24.89,58,58.2857142857143,57.4285714285714,57.7333333333333
2019-10-03,13058,36,57,NA,NA,NA,"09:47:13",2.27068552265,7.64126458359695,21.5,17.35,166.4,183,6.54203793640572,151.246724,NA,NA,NA,95,274,14,289,4.56666666666667,NA,NA,0.0510948905109489,"October","Thursday",2019-09-29,2019,"October 2019",6167,8053,10287.2142857143,11562.4,NA,NA,24,21,23.6428571428571,28.4666666666667,20.91,24.805,58,58.2857142857143,57.4285714285714,57.7666666666667
2019-10-04,16138,36,56,NA,NA,NA,"08:35:02",2.20034042405,7.59677299910718,21.85,16.7166666666667,162.3,177,6.70558888481586,139.763784,"20:47:00","06:17:00",570,94,489,32,570,8.15,"8pm","6am",0.065439672801636,"October","Friday",2019-09-29,2019,"October 2019",13058,9358.85714285714,10196.8571428571,11382.5333333333,NA,NA,36,26,24.3571428571429,28.3666666666667,20.9,24.83,57,58,57.2857142857143,57.7333333333333
2019-10-05,11454,4,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:14:30","06:24:00",489,97,472,17,489,7.86666666666667,"10pm","6am",0.0360169491525424,"October","Saturday",2019-09-29,2019,"October 2019",16138,11104.7142857143,10907.1428571429,11442.9,NA,NA,36,31,26.7142857142857,28.8,20.89,24.805,56,57.5714285714286,57.2142857142857,57.6333333333333
2019-10-06,3771,5,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:42:00","08:13:30",571,95,541,29,571,9.01666666666667,"10pm","8am",0.0536044362292052,"October","Sunday",2019-10-06,2019,"October 2019",11454,11573.2857142857,11007.7142857143,11688.9666666667,NA,NA,4,30,25.5714285714286,28.6666666666667,20.75,24.775,58,57.5714285714286,57.4285714285714,57.6
2019-10-07,13170,41,56,NA,NA,NA,"08:46:13",2.2825416157,7.55754782719476,24.25,17.25,158.25,177,6.70558888481586,150.262472,"22:44:00","06:00:00",436,94,412,24,436,6.86666666666667,"10pm","6am",0.058252427184466,"October","Monday",2019-10-06,2019,"October 2019",3771,9956.28571428571,10308.3571428571,11348,NA,NA,5,24.1428571428571,23.2142857142857,27.3666666666667,19.88,24.8,57,57.4285714285714,57.5714285714286,57.5666666666667
2019-10-08,14192,37,57,NA,NA,NA,"09:41:17",2.3216973022,7.44434779085807,24.3166666666667,17.2833333333333,161.45,180,6.23775710215429,136.482944,"22:18:30","06:26:00",487,91,442,42,487,7.36666666666667,"10pm","6am",0.0950226244343891,"October","Tuesday",2019-10-06,2019,"October 2019",13170,9989.28571428571,10371.2857142857,11320.3333333333,NA,NA,41,24.2857142857143,23.9285714285714,27.2666666666667,20.16,24.985,56,57.1428571428571,57.5714285714286,57.5
2019-10-09,15264,46,58,NA,NA,NA,"09:11:03",2.08450764685,7.66780527284648,19.9333333333333,15.9833333333333,161.6,175,6.54203793640572,143.044624,"22:06:00","06:27:00",501,95,475,26,501,7.91666666666667,"10pm","6am",0.0547368421052632,"October","Wednesday",2019-10-06,2019,"October 2019",14192,11135.7142857143,10459.2857142857,11358.6333333333,NA,NA,37,26.1428571428571,23.9285714285714,27.2,20.4,24.985,57,57,57.6428571428571,57.5
2019-10-10,12038,41,58,NA,NA,NA,"09:01:50",2.32982778225,7.67625853133201,21.7833333333333,17.8833333333333,159.25,182,6.70558888481586,158.136488,"22:09:00","05:21:30",432,91,387,39,432,6.45,"10pm","5am",0.10077519379845,"October","Thursday",2019-10-06,2019,"October 2019",15264,12435.2857142857,10244.1428571429,11409.8,NA,NA,46,29.2857142857143,25.1428571428571,27.3333333333333,20.84,25.035,58,57,57.6428571428571,57.5333333333333
2019-10-11,14586,57,58,NA,NA,NA,"08:50:33",2.2399245904,7.28097027157538,20.65,16.3083333333333,166.25,181,6.54203793640572,131.2336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October","Friday",2019-10-06,2019,"October 2019",12038,12289.5714285714,10824.2142857143,11373.8666666667,NA,NA,41,30,28,27.4666666666667,20.91,25.03,58,57.1428571428571,57.5714285714286,57.5333333333333
2019-10-12,9234,13,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:03:30","08:45:30",642,96,618,24,642,10.3,"10pm","8am",0.0388349514563107,"October","Saturday",2019-10-06,2019,"October 2019",14586,12067.8571428571,11586.2857142857,11275.2,NA,NA,57,33,32,28.2,21.32,25.085,58,57.4285714285714,57.5,57.5333333333333
2019-10-13,6793,9,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:53:00","09:23:30",690,92,636,54,690,10.6,"9pm","9am",0.0849056603773585,"October","Sunday",2019-10-13,2019,"October 2019",9234,11750.7142857143,11662,11362.7666666667,NA,NA,13,34.2857142857143,32.1428571428571,28.3333333333333,21.3,25.08,58,57.4285714285714,57.5,57.4666666666667
2019-10-14,15056,35,56,NA,NA,NA,"09:24:57",2.18904044795,7.53001571012462,23.9,16.4833333333333,163.05,177,6.23775710215429,139.763784,"23:00:30","06:07:30",427,94,403,24,427,6.71666666666667,"11pm","6am",0.0595533498759305,"October","Monday",2019-10-13,2019,"October 2019",6793,12182.4285714286,11069.3571428571,11488.0333333333,10262.66,NA,9,34.8571428571429,29.5,28.5,21.39,24.855,56,57.2857142857143,57.3571428571429,57.3666666666667
2019-10-15,13451,37,56,NA,NA,NA,"09:08:47",2.31107808015,7.52169629613486,21.1833333333333,17.3833333333333,161.6,178,6.09598989528715,156.824152,"22:43:00","06:06:30",443,95,422,20,443,7.03333333333333,"10pm","6am",0.0473933649289099,"October","Tuesday",2019-10-13,2019,"October 2019",15056,12451.8571428571,11220.5714285714,11533.2666666667,10404.96,NA,35,34,29.1428571428571,28.4,21.7,24.975,56,57.2857142857143,57.2142857142857,57.3333333333333
2019-10-16,13344,43,58,NA,NA,NA,"08:10:21",2.3217999393,7.4077687835624,27.2,17.2,163.6,180,6.23775710215429,157.808404,"22:26:00","06:24:00",478,94,450,28,478,7.5,"10pm","6am",0.0622222222222222,"October","Wednesday",2019-10-13,2019,"October 2019",13451,12346,11740.8571428571,11503.2666666667,10531.21,NA,37,34,30.0714285714286,28.3,22.03,24.935,56,57.1428571428571,57.0714285714286,57.2666666666667
2019-10-17,12018,38,57,NA,NA,NA,"10:53:18",2.2926137208,7.38247142840066,20.75,16.925,160.85,178,5.96052345316966,150.91864,"21:54:00","04:33:30",399,95,378,21,399,6.3,"9pm","4am",0.0555555555555556,"October","Thursday",2019-10-13,2019,"October 2019",13344,12071.7142857143,12253.5,11473.4666666667,10600.25,NA,43,33.5714285714286,31.4285714285714,28.2666666666667,22.37,25.035,58,57.1428571428571,57.0714285714286,57.3
2019-10-18,17947,37,58,NA,NA,NA,"08:35:04",2.29961696695,7.24747875542205,21.05,16.6666666666667,164.3,176,6.54203793640572,110.892392,"23:23:00","06:35:00",432,95,403,22,432,6.71666666666667,"11pm","6am",0.054590570719603,"October","Friday",2019-10-13,2019,"October 2019",12018,12068.8571428571,12179.2142857143,11456.7666666667,10546.93,NA,38,33.1428571428571,31.5714285714286,28.3,22.6,24.965,57,57,57.0714285714286,57.2666666666667
2019-10-19,12143,16,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October","Saturday",2019-10-13,2019,"October 2019",17947,12549,12308.4285714286,11517.8333333333,10660.76,NA,37,30.2857142857143,31.6428571428571,28.2,22.9,24.895,58,57,57.2142857142857,57.2666666666667
2019-10-20,11322,69,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:34:30","08:59:30",565,98,551,14,565,9.18333333333333,"11pm","8am",0.0254083484573503,"October","Sunday",2019-10-20,2019,"October 2019",12143,12964.5714285714,12357.6428571429,11445.1666666667,10581.5,NA,16,30.7142857142857,32.5,27.8666666666667,22.97,24.845,58,57,57.2142857142857,57.2333333333333
2019-10-21,6511,15,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:25:30","10:20:00",654,98,638,16,654,10.6333333333333,"11pm","10am",0.0250783699059561,"October","Monday",2019-10-20,2019,"October 2019",11322,13611.5714285714,12897,11616.1,10591.79,NA,69,39.2857142857143,37.0714285714286,30.0666666666667,23.54,25.19,58,57.2857142857143,57.2857142857143,57.2666666666667
2019-10-22,5152,2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:42:00","07:46:00",484,97,470,14,484,7.83333333333333,"11pm","7am",0.0297872340425532,"October","Tuesday",2019-10-20,2019,"October 2019",6511,12390.8571428571,12421.3571428571,11498.2666666667,10553.97,NA,15,36.4285714285714,35.2142857142857,29.9,23.57,25.245,58,57.5714285714286,57.4285714285714,57.3666666666667
2019-10-23,13279,37,55,NA,NA,NA,"08:57:34",2.179757234,7.39349162928057,21.6,16.1166666666667,157.75,174,6.38627512839606,123.359584,"22:26:00","06:35:30",489,94,461,28,489,7.68333333333333,"10pm","6am",0.0607375271149675,"October","Wednesday",2019-10-20,2019,"October 2019",5152,11205.2857142857,11775.6428571429,11217.9333333333,10480.04,NA,2,31.4285714285714,32.7142857142857,28.7,23.45,25,58,57.8571428571429,57.5,57.4666666666667
2019-10-24,11843,38,55,NA,NA,NA,"08:19:18",2.1912153472,7.15688550216549,21.2666666666667,15.6833333333333,158.85,173,5.96052345316966,157.48032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October","Thursday",2019-10-20,2019,"October 2019",13279,11196,11633.8571428571,11250.9333333333,10484.2,NA,37,30.5714285714286,32.0714285714286,28.9,23.53,24.94,55,57.4285714285714,57.2857142857143,57.4333333333333
2019-10-25,8662,26,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:16:30","06:26:00",489,95,466,23,489,7.76666666666667,"10pm","6am",0.0493562231759657,"October","Friday",2019-10-20,2019,"October 2019",11843,11171,11619.9285714286,11213.7,10474,NA,38,30.5714285714286,31.8571428571429,28.9333333333333,23.62,24.96,55,57.1428571428571,57.0714285714286,57.4
2019-10-26,12028,3,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:55:00","08:12:00",557,95,529,28,557,8.81666666666667,"10pm","8am",0.052930056710775,"October","Saturday",2019-10-20,2019,"October 2019",8662,9844.57142857143,11196.7857142857,10893.2333333333,10493.35,NA,26,29,29.6428571428571,28.8333333333333,23.79,24.855,56,56.8571428571429,56.9285714285714,57.3333333333333
2019-10-28,NA,0,NA,NA,NA,NA,"09:31:45",2.2695575775,7.18905267736892,23.7666666666667,16.3166666666667,168.9,185,4.78970634629705,155.183732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October","Monday",2019-10-27,2019,"October 2019",12028,9828.14285714286,11396.3571428571,11163.6,10561.66,NA,3,27.1428571428571,28.9285714285714,28.9,23.78,24.68,57,56.7142857142857,56.8571428571429,57.2666666666667
2019-10-29,NA,0,NA,NA,NA,NA,"09:51:20",2.5492366646,7.07340599664121,24.8166666666667,18.0333333333333,145.2,187,4.54616195580737,150.91864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October","Tuesday",2019-10-27,2019,"October 2019",NA,NA,NA,NA,NA,NA,0,17.2857142857143,28.2857142857143,28.8666666666667,23.74,24.635,NA,NA,NA,NA
